Marca temporal,Titulo de la Noticia,Día de Publicación,Fuente ,"Si contestó  'otra', ¿De qué fuente proviene?",Breve descripción de la Noticia,Incrustar etiquetas,"Si no encuentra la etiqueta adecuada, ¿Qué etiqueta añadiría a su noticia? (Separe los tags por comas)",Link de la noticia,¿Tiene lugar en La Rioja?
26/05/2020 10:39:20,"Resolución de 20 de enero de 2020, de la Autoridad Independiente de Responsabilidad Fiscal, por la que se aprueban las bases reguladoras para la concesión de ayudas en régimen de concurrencia competitiva a universidades y otros centros académicos, para el fomento de la formación y la investigación en el ámbito del análisis económico y presupuestario para la estabilidad y sostenibilidad fiscal. ",27/01/2020,BOE,,"Resolución de 20 de enero de 2020, de la Autoridad Independiente de Responsabilidad Fiscal, por la que se aprueban las bases reguladoras para la concesión de ayudas en régimen de concurrencia competitiva a universidades y otros centros académicos, para el fomento de la formación y la investigación en el ámbito del análisis económico y presupuestario para la estabilidad y sostenibilidad fiscal. ","Ayudas, Investigación, Formación, Universidad",,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2020-1190,No
26/05/2020 10:54:51,Listado completo de oportunidades de cooperación tecnológica publicadas del 20/01/2020 al 26/01/2020,27/01/2020,ADER,,A continuación puedes ver el listado completo de ofertas y demandas tecnológicas y búsquedas de socios para completar consorcios para proyectos europeos de I+D que han sido publicadas por la red Enterprise Europe Network entre el 20 y el 26 de enero de 2020,"Cooperación Tecnológica, Proyectos, Empresa, Tecnología",,http://een.ader.es/noticias/706-listado-completo-de-oportunidades-de-cooperacion-tecnologica-publicadas-del-20-01-2020-al-26-01-2020,No
26/05/2020 10:57:11,Publicada la segunda convocatoria INNOWWIDE para la internacionalización de pymes innovadoras,27/01/2020,ADER,,"El proyecto europeo INNOWWIDE acaba de lanzar su segunda convocatoria de ayudas destinadas a financiar estudios de viabilidad de la internacionalización (VAP por sus siglas inglés) de pymes innovadoras, dotada con 4,2 millones de euros. 	","Innovación, Convocatorias Europeas, Proyectos, Internacionalización, Pyme",,http://een.ader.es/noticias/703-publicada-la-segunda-convocatoria-innowwide-para-la-internacionalizacion-de-pymes-innovadoras,No
26/05/2020 11:39:49,El gasto en digitalización crecerá del 36% actual al 50% en 2023 según IDC Research España,27/01/2020,interempresas.net,,"La consultora IDC Research España avanza sus predicciones tecnológicas para 2020 confirmando la apuesta de las empresas por la inversión en digitalización, que pasará del del 36% actual al 50% en 2023.","Digitalización, Empresa, Inversión",,https://www.interempresas.net/TIC/Articulos/263586-El-gasto-en-digitalizacion-crecera-del-36-por-ciento-actual-al-50-por-ciento-en-2023.html,No
29/05/2020 8:43:13,Robotic Dolphins Become More Lifelike to Save Energy,27/01/2020,IEEE Explore,,"In recent years, researchers have started using dolphin-inspired robots for oceanographic observation and underwater research. Early robots used a great deal of energy as they moved through the water. Now, a team from the Institute of Automation in the Chinese Academy of Sciences, Beijing, has developed a dolphin robot that glides to reduce energy use and enhance endurance.","Electrónica, Transporte, Financiación, Investigación, Digitalización",Drones,https://innovate.ieee.org/innovation-spotlight/robot-dolphin-energy/,No
25/05/2020 13:25:14,El chorizo con algas de Embutidos Ortiz recibe un premio a la innovación,26/01/2020,LaRioja.com,,"	El producto ha sido elegido Producto del Año 2020 en la categoría Cárnicos en la XX edición del Gran Premio a la Innovación, celebrado en Barcelona","Innovación, Sector Agroalimentario, Empresa",,https://innovando.larioja.com/chorizo-algas-embutidos-20200126212845-nt.html,Sí
26/05/2020 10:32:53,II Torneo de Debate Preuniversitario en el Parlamento de La Rioja,26/01/2020,Gobierno de La Rioja,,"En esta segunda edición del torneo -que ha girado en torno a si la Inteligencia Artificial es una amenaza para la Democracia- han participado 14 equipos de estudiantes de Bachillerato, de los cuales han pasado a la final el IES Cosme García, que ha logrado el primer puesto; el Colegio Maristas, el IES Sagasta y el IES Comercio, segundo, tercer y cuarto clasificados.","Ciberseguridad, Inteligencia Artificial, Educación, Formación",,https://mediateca.parlamento-larioja.org/library/items/torneo-debate-preuniversitario-parlamento-rioja-ur-final-2020-01-25?part=7d0402e3-7197-48fd-9d71-d2336becffe5&in=17.700617,Sí
26/05/2020 11:35:08,La nueva fórmula de peajes facilita la recarga rápida del coche eléctrico en casa,26/01/2020,CincoDias,,"El BOE publicó el 25 de enero la circular normativa de la CNMC que establece una nueva metodología de peajes eléctricos que, aunque entra en vigor hoy, no se aplicará a los consumidores hasta 2021, cuando los peajes de ese año se elaboren con la nueva fórmula.",Energía,,https://cincodias.elpais.com/cincodias/2020/01/24/companias/1579893444_539857.html#?ref=rss&format=simple&link=link,No
26/05/2020 11:44:07,Aragón trabaja en servicios de telefonía satelital para que no queden pueblos incomunicados,26/01/2020,Expansión,,"El Gobierno de Aragón está trabajando en un servicio de telefonía satelital destinado a los ayuntamientos para afrontar situaciones de emergencia, como la que estos días ha atravesado numerosos municipios de Zaragoza y, sobre todo, de Teruel. El objetivo es evitar que vuelvan a quedarse pueblos incomunicados ante un temporal.",Telecomunicaciones,,https://www.expansion.com/aragon/2020/01/26/5e2dd51c468aeb40358b4581.html,No
26/05/2020 11:46:53,"SpaceX, un paso más cerca de llevar al hombre la espacio",26/01/2020,Expansión,,"La empresa fundada por Elon Musk ha testado con éxito sus sistema de emergencia para astronautas, un paso clave en su camino para explotar comercialmente los vuelos espaciales.  ",Tecnología,,https://www.expansion.com/empresas/2020/01/26/5e2e097fe5fdea5a7b8b4636.html,No
26/05/2020 10:52:24,"La vivienda pasiva, una arquitectura al servicio del medio ambiente",24/01/2020,CincoDias,,"El nuevo edificio que se está alzando en el noroeste de Madrid posee una característica que lo hace especial: una vez terminado, necesitará un aporte de calefacción o refrigeración un 75% inferior al de una vivienda convencional.","Energía, Medioambiente, Construcción",,https://cincodias.elpais.com/cincodias/2020/01/23/companias/1579772709_929716.html#?ref=rss&format=simple&link=link,No
26/05/2020 11:42:12,Séptima Llamada / Convocatoria Bilateral España-Perú para la Financiación de Proyectos Empresariales de Investigación y Desarrollo Tecnológico.,24/01/2020,CDTI,,"El CDTI, E.P.E. (España) y el CONCYTEC (Perú, a través del FONDECYT), en el marco de su Acuerdo Institucional realizarán la “Séptima Llamada/Convocatoria Bilateral de Colaboración Tecnológica Empresarial España-Perú” y les invitan a presentar sus propuestas. Esta llamada permitirá seleccionar y financiar proyectos de I+D en colaboración entre empresas de ambos países.","Financiación, Cooperación Tecnológica, Proyectos, Empresa",,http://www.cdti.es/index.asp?MP=9&MS=31&MN=2&TR=A&IDR=7&id=1517,No
29/05/2020 8:40:11,Neuroscientists to build video dataset that catches people looking (at everything),24/01/2020,Eureka,,"o better understand the organization of the brain and the perceptual tendencies in humans, a team of four scientists are recording video from four head-mounted cameras - with eyetracking and head movement - and assembling a massive video database with more than 240 hours of first-person video that can be used by researchers everywhere.","Electrónica, Innovación, Inteligencia Artificial, E-Health, Investigación, Machine Learning, Salud",,https://www.eurekalert.org/pub_releases/2020-01/uonr-ntb012420.php,No
26/05/2020 10:30:15,"La Rioja participa junto con Navarra, Euskadi y dos socios franceses, en una marca conjunta de gastronomía y agroalimentación",23/01/2020,FER,,"Fitur ha sido escenario de la presentación de “Gaturi, Gastronomía y Agroalimentación por un Destino Único Internacional”, promovido conjuntamente por Navarra, Euskadi, La Rioja, Pays Basque y Beárn. El objetivo es crear una marca conjunta de gastronomía y agroalimentación, a través de estrategias de comercialización e internacionalización comunes.","Sector Agroalimentario, Proyectos, Food, exportación",,https://sie.fer.es/esp/Servicios/Comunicacion/Sala_Prensa/Archivo_fotografico/La_Rioja_participa_junto_Navarra_Euskadi_dos_socios_franceses_una_marca_conjunta_gastronomia_agroalimentacion/webDoc_28173.htm,No
26/05/2020 11:32:06,Seguridad Industrial 2019 en cifras,23/01/2020,INCIBE (Centro Nacional de Ciberseguridad),,INCIBE ha publicado el informe de Seguridad Industrial 2019 en el que se analizan las principales causas de las vulnerabilidades en cada uno de los sectores industriales.,"Ciberseguridad, Empresa, Informe",,https://www.incibe-cert.es/blog/seguridad-industrial-2019-cifras,No
29/05/2020 8:38:10,How Leading Organizations Are Getting the Most Value From IT,23/01/2020,MIT,,"Many of the most consequential investments decisions facing CEOs today are technology-related. That wasn't the case few years ago. But now every company is in effect a technology company, and every CEO a Tech CEO. ","Economía, Innovación, Inteligencia Artificial, Big Data, Organización Empresarial, Digitalización",,https://sloanreview.mit.edu/article/how-leading-organizations-are-getting-the-most-value-from-it/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+mitsmr+%28MIT+Sloan+Management+Review%29,No
26/05/2020 10:13:48,30 empresas participan en una jornada informativa sobre el potencial impacto del Brexit y las medidas comerciales de EEUU,22/01/2020,Gobierno de La Rioja,,"El encuentro ha permitido analizar los últimos avances que se han producido en el proceso del Brexit, previsto para el 31 de enero, y las eventuales nuevas medidas comerciales que pudiera interponer Estados Unidos.","Economía, Empresa, exportación, brexit",,https://www.larioja.org/innovacion/es/noticias/noticia-innovacion/30-empresas-participan-jornada-informativa-potencial-impact,Sí
26/05/2020 10:19:36,La FER y las Asociaciones Turísticas promocionan La Rioja como destino de calidad en FITUR,22/01/2020,FER,,"Los empresarios de los sectores de hoteles, agencias de viaje, campings, organizadores de congresos y del sector de la hostelería, integrados en la FER,  participan entre el 22 y el 24 de enero en la  Feria Internacional de Turismo (FITUR), con el objetivo de apoyar la promoción de la Comunidad Autónoma de La Rioja como uno de los destinos de interior preferidos por los españoles, especialmente por su calidad enoturística y gastronómica","Empresa, Pyme, Turismo",,https://sie.fer.es/esp/Servicios/Comunicacion/Sala_Prensa/Archivo_fotografico/La_FER_Asociaciones_Turisticas_promocionan_La_Rioja_como_destino_calidad_FITUR/webDoc_28169.htm,Sí
26/05/2020 10:24:00,"Una tesis detecta ""sobreexposición a un vocabulario cultural generalizado"" en los manuales de enseñanzas de lenguas",22/01/2020,Universidad de La Rioja,,"Una tesis doctoral desarrollada en la Universidad de La Rioja ha detectado una ""sobreexposición"" de los alumnos de 2º Bachillerato ""a un vocabulario cultural generalizado"" en los libros de texto para la enseñanza de lenguas extranjeras usados en los centros educativos de la región. 	","Educación, Formación, Universidad",,https://www.unirioja.es/apnoticias/servlet/Noticias?codnot=6540&accion=detnot,Sí
26/05/2020 11:27:36,FameLab España ya tiene a sus 12 semifinalistas,22/01/2020,FECYT,,"FameLab España, el certamen internacional de monólogos científicos organizado en nuestro país por la Fundación Española para la Ciencia y la Tecnología (FECYT) y el British Council, ya tiene a sus 12 semifinalistas, elegidos entre un total de 72 candidatos. 	","Ciencia, Tecnología",,https://www.fecyt.es/es/noticia/famelab-espana-ya-tiene-sus-12-semifinalistas,No
26/05/2020 11:30:17,El sector energético tiene la oportunidad de acelerar su evolución con el dato y la analítica,22/01/2020,Europa Press,,"Según el informe de Madurez Digital elaborado por Minsait, destaca el bajo porcentaje de personal cualificado en las empresas energéticas para llevar a cabo labores de extracción y análisis del dato. ","Energía, Big Data",,https://www.europapress.es/economia/energia-00341/noticia-sector-energetico-tiene-oportunidad-acelerar-evolucion-dato-analitica-minsait-20200122111223.html,No
26/05/2020 11:12:17,Hacia una Unión Europea climáticamente neutra,21/01/2020,CincoDias,,El Mecanismo para una Transición justa realizará y estimulará inversiones por valor de al menos 100.000 millones de euros. La transición climática plasmada en el Pacto Verde es a la vez un imperativo ético y una oportunidad económica,"Economía, Cambio Climático, Green Deal/ Pacto Verde, Inversión",,https://cincodias.elpais.com/cincodias/2020/01/20/opinion/1579533328_427170.html#?ref=rss&format=simple&link=link,No
26/05/2020 11:14:37,Informe anual sobre las PYMEs Europeas,20/01/2020,ADER,,El informe anual sobre las PYME europeas es una de los principales herramientas que la Comisión Europea usa para monitorizar y evaluar el progreso de los países en la implementación anual del Small Business Act,"Pyme, Informe",,http://een.ader.es/noticias/705-informe-anual-sobre-las-pymes-europeas,No
26/05/2020 11:17:44,"Sundar Pichai (CEO de Google): ""La inteligencia artificial debe ser regulada""",20/01/2020,Expansión,,"El consejero delegado (CEO) de Google, Sundar Pichai, ha reconocido que ""la inteligencia artificial (IA) debe ser regulada"", un trabajo que, en su opinión, ""va más allá de los esfuerzos individuales de las compañías"" que se dedican a su desarrollo y en el que ""los gobiernos tienen un papel fundamental"".","Inteligencia Artificial, Empresa, Tecnología, Informática",,https://www.expansion.com/economia-digital/companias/2020/01/20/5e25d6da468aeb06088b45df.html,No
